2.000000000000000000e+00,1.200000000000000000e+01,4.298860549926757812e+02,1.372636127471923828e+02,4.013783335685729980e-01,1.227000000000000000e+03
3.000000000000000000e+00,1.500000000000000000e+01,4.094426727294921875e+02,1.374524116516113281e+02,-2.790657877922058105e-01,1.542000000000000000e+03
3.000000000000000000e+00,1.300000000000000000e+01,4.286136245727539062e+02,1.364255046844482422e+02,-2.181661576032638550e-01,1.357000000000000000e+03
3.000000000000000000e+00,1.100000000000000000e+01,4.577008438110351562e+02,1.150903916358947754e+02,-1.016958951950073242e-01,1.371000000000000000e+03
3.000000000000000000e+00,1.600000000000000000e+01,4.078981781005859375e+02,1.955523204803466797e+02,5.551922321319580078e-02,1.482000000000000000e+03
3.000000000000000000e+00,1.400000000000000000e+01,4.155929946899414062e+02,1.805408334732055664e+02,1.537230312824249268e-01,1.474000000000000000e+03
3.000000000000000000e+00,1.200000000000000000e+01,4.285111999511718750e+02,1.371105051040649414e+02,1.462059170007705688e-01,1.365000000000000000e+03
4.000000000000000000e+00,1.500000000000000000e+01,3.646756362915039062e+02,1.472750902175903320e+02,-1.673890054225921631e-01,1.660000000000000000e+03
4.000000000000000000e+00,1.300000000000000000e+01,4.271529006958007812e+02,1.417627286911010742e+02,-1.859406232833862305e-01,1.471000000000000000e+03
4.000000000000000000e+00,1.100000000000000000e+01,4.595805740356445312e+02,1.222461032867431641e+02,-8.503551781177520752e-02,1.374000000000000000e+03
4.000000000000000000e+00,1.600000000000000000e+01,4.079603958129882812e+02,1.525044679641723633e+02,1.734761148691177368e-01,1.560000000000000000e+03
4.000000000000000000e+00,1.400000000000000000e+01,4.156557464599609375e+02,1.863546895980834961e+02,2.029501199722290039e-01,1.467000000000000000e+03
4.000000000000000000e+00,1.200000000000000000e+01,4.242935943603515625e+02,1.574006938934326172e+02,1.793032437562942505e-01,1.476000000000000000e+03
5.000000000000000000e+00,1.500000000000000000e+01,3.959686660766601562e+02,2.816488444805145264e+01,-1.218148693442344666e-01,1.234000000000000000e+03
5.000000000000000000e+00,1.300000000000000000e+01,4.352310180664062500e+02,8.041216135025024414e+01,-1.370369642972946167e-01,1.295000000000000000e+03
5.000000000000000000e+00,1.100000000000000000e+01,4.686572265625000000e+02,1.276618480682373047e+02,-2.751205489039421082e-02,1.398000000000000000e+03
5.000000000000000000e+00,1.600000000000000000e+01,3.821834564208984375e+02,2.294992589950561523e+02,-2.164189890027046204e-02,1.560000000000000000e+03
5.000000000000000000e+00,1.400000000000000000e+01,4.059690475463867188e+02,2.339450597763061523e+02,1.016552299261093140e-01,1.469000000000000000e+03
5.000000000000000000e+00,1.200000000000000000e+01,4.209376525878906250e+02,1.679160404205322266e+02,1.404155939817428589e-01,1.486000000000000000e+03
6.000000000000000000e+00,1.500000000000000000e+01,3.560414886474609375e+02,3.211438179016113281e+02,-1.089372858405113220e-01,1.637000000000000000e+03
6.000000000000000000e+00,1.300000000000000000e+01,4.188495635986328125e+02,2.468000221252441406e+02,-1.884466409683227539e-01,1.455000000000000000e+03
6.000000000000000000e+00,1.100000000000000000e+01,4.651683425903320312e+02,1.603989887237548828e+02,-1.298190802335739136e-01,1.449000000000000000e+03
6.000000000000000000e+00,1.600000000000000000e+01,4.060677337646484375e+02,1.672210550308227539e+02,3.523125350475311279e-01,1.572000000000000000e+03
6.000000000000000000e+00,1.400000000000000000e+01,4.213913726806640625e+02,2.240166807174682617e+02,2.807108759880065918e-01,1.445000000000000000e+03
6.000000000000000000e+00,1.200000000000000000e+01,4.286779022216796875e+02,1.717959022521972656e+02,2.062731981277465820e-01,1.471000000000000000e+03
7.000000000000000000e+00,1.500000000000000000e+01,4.459433746337890625e+02,4.911146163940429688e+01,-2.284111529588699341e-01,1.345000000000000000e+03
7.000000000000000000e+00,1.300000000000000000e+01,4.688033294677734375e+02,1.088411808013916016e+02,-2.090777158737182617e-01,1.418000000000000000e+03
7.000000000000000000e+00,1.100000000000000000e+01,4.770403671264648438e+02,1.562436676025390625e+02,-4.909069091081619263e-02,1.476000000000000000e+03
7.000000000000000000e+00,1.600000000000000000e+01,3.396282577514648438e+02,3.389494514465332031e+02,2.798711657524108887e-01,1.553000000000000000e+03
7.000000000000000000e+00,1.400000000000000000e+01,4.083197021484375000e+02,2.834603977203369141e+02,4.174122214317321777e-01,1.465000000000000000e+03
7.000000000000000000e+00,1.200000000000000000e+01,4.294002532958984375e+02,1.906985521316528320e+02,3.556816577911376953e-01,1.445000000000000000e+03
8.000000000000000000e+00,1.500000000000000000e+01,4.801065063476562500e+02,2.865006029605865479e+01,-5.655533075332641602e-02,4.384000000000000000e+03
8.000000000000000000e+00,1.300000000000000000e+01,4.802943801879882812e+02,9.233097553253173828e+01,-9.280321747064590454e-02,1.436000000000000000e+03
8.000000000000000000e+00,1.100000000000000000e+01,4.827627563476562500e+02,1.616145515441894531e+02,2.035279944539070129e-02,1.503000000000000000e+03
8.000000000000000000e+00,1.600000000000000000e+01,3.316777420043945312e+02,3.535186100006103516e+02,3.619328439235687256e-01,1.496000000000000000e+03
8.000000000000000000e+00,1.400000000000000000e+01,3.986767196655273438e+02,2.999392890930175781e+02,5.273123383522033691e-01,1.467000000000000000e+03
8.000000000000000000e+00,1.200000000000000000e+01,4.259405899047851562e+02,1.969109201431274414e+02,4.384141862392425537e-01,1.451000000000000000e+03
9.000000000000000000e+00,1.500000000000000000e+01,4.656478500366210938e+02,4.637954592704772949e+01,4.453829824924468994e-01,1.372000000000000000e+03
9.000000000000000000e+00,1.300000000000000000e+01,4.832843017578125000e+02,8.362168550491333008e+01,1.890429109334945679e-01,3.357000000000000000e+03
9.000000000000000000e+00,1.100000000000000000e+01,4.895318603515625000e+02,1.612019062042236328e+02,1.547128707170486450e-01,0.000000000000000000e+00
9.000000000000000000e+00,1.600000000000000000e+01,3.405967330932617188e+02,3.494632530212402344e+02,3.368300795555114746e-01,1.501000000000000000e+03
9.000000000000000000e+00,1.400000000000000000e+01,3.985006713867187500e+02,3.006816387176513672e+02,5.662331581115722656e-01,1.476000000000000000e+03
9.000000000000000000e+00,1.200000000000000000e+01,4.269258499145507812e+02,2.004182195663452148e+02,5.403977632522583008e-01,1.449000000000000000e+03
1.000000000000000000e+01,1.500000000000000000e+01,4.575647735595703125e+02,2.487442374229431152e+01,3.422207236289978027e-01,0.000000000000000000e+00
1.000000000000000000e+01,1.300000000000000000e+01,4.791069030761718750e+02,7.245698690414428711e+01,1.159516572952270508e-01,3.264000000000000000e+03
1.000000000000000000e+01,1.100000000000000000e+01,4.915896987915039062e+02,1.561488819122314453e+02,1.080660820007324219e-01,3.584000000000000000e+03
1.000000000000000000e+01,1.600000000000000000e+01,3.347267913818359375e+02,3.518927192687988281e+02,2.687253355979919434e-01,1.509000000000000000e+03
1.000000000000000000e+01,1.400000000000000000e+01,3.937183761596679688e+02,3.014269065856933594e+02,5.168626904487609863e-01,1.496000000000000000e+03
1.000000000000000000e+01,1.200000000000000000e+01,4.306301116943359375e+02,1.985458230972290039e+02,4.947062432765960693e-01,1.453000000000000000e+03
1.100000000000000000e+01,1.500000000000000000e+01,4.379651641845703125e+02,5.780243128538131714e+00,2.538402974605560303e-01,4.889000000000000000e+03
1.100000000000000000e+01,1.300000000000000000e+01,4.672838592529296875e+02,5.322873830795288086e+01,2.553098462522029877e-02,3.285000000000000000e+03
1.100000000000000000e+01,1.100000000000000000e+01,4.904740142822265625e+02,1.542045307159423828e+02,3.792404383420944214e-02,3.467000000000000000e+03
1.100000000000000000e+01,1.600000000000000000e+01,3.435020065307617188e+02,3.461325073242187500e+02,2.693304121494293213e-01,1.522000000000000000e+03
1.100000000000000000e+01,1.400000000000000000e+01,3.952526092529296875e+02,2.967872714996337891e+02,5.157819986343383789e-01,1.509000000000000000e+03
1.100000000000000000e+01,1.200000000000000000e+01,4.310213088989257812e+02,1.977667951583862305e+02,4.770027697086334229e-01,1.457000000000000000e+03
1.200000000000000000e+01,1.500000000000000000e+01,3.545301818847656250e+02,4.094984292984008789e+01,-2.997393012046813965e-01,3.148000000000000000e+03
1.200000000000000000e+01,1.300000000000000000e+01,4.241641616821289062e+02,8.249324798583984375e+01,-3.125681877136230469e-01,0.000000000000000000e+00
1.200000000000000000e+01,1.100000000000000000e+01,4.894212722778320312e+02,1.529665517807006836e+02,-1.295191645622253418e-01,3.467000000000000000e+03
1.200000000000000000e+01,1.600000000000000000e+01,3.505558013916015625e+02,3.375321006774902344e+02,4.312186241149902344e-01,1.610000000000000000e+03
1.200000000000000000e+01,1.400000000000000000e+01,3.962590789794921875e+02,2.851879692077636719e+02,5.680868625640869141e-01,1.522000000000000000e+03
1.200000000000000000e+01,1.200000000000000000e+01,4.336854934692382812e+02,1.903818941116333008e+02,4.330225884914398193e-01,1.447000000000000000e+03
1.300000000000000000e+01,1.500000000000000000e+01,3.289457702636718750e+02,1.411707973480224609e+02,-3.145713508129119873e-01,1.111000000000000000e+03
1.300000000000000000e+01,1.300000000000000000e+01,4.294321441650390625e+02,1.822766733169555664e+02,-2.601405084133148193e-01,1.167000000000000000e+03
1.300000000000000000e+01,1.100000000000000000e+01,4.869222640991210938e+02,1.525602149963378906e+02,-2.391387149691581726e-02,3.433000000000000000e+03
1.300000000000000000e+01,1.600000000000000000e+01,3.425933074951171875e+02,3.429083061218261719e+02,3.260952830314636230e-01,1.531000000000000000e+03
1.300000000000000000e+01,1.400000000000000000e+01,3.944925689697265625e+02,2.925945568084716797e+02,5.387511253356933594e-01,1.507000000000000000e+03
1.300000000000000000e+01,1.200000000000000000e+01,4.311206817626953125e+02,1.904011487960815430e+02,5.578175783157348633e-01,1.170000000000000000e+03
1.400000000000000000e+01,1.500000000000000000e+01,3.473339462280273438e+02,2.087678861618041992e+02,-2.475656569004058838e-01,0.000000000000000000e+00
1.400000000000000000e+01,1.300000000000000000e+01,4.518909835815429688e+02,2.448289203643798828e+02,-2.254736721515655518e-01,1.196000000000000000e+03
1.400000000000000000e+01,1.100000000000000000e+01,4.853188323974609375e+02,1.530538702011108398e+02,-3.533887863159179688e-02,3.305000000000000000e+03
1.400000000000000000e+01,1.600000000000000000e+01,3.485321807861328125e+02,3.357705116271972656e+02,2.707275450229644775e-01,1.560000000000000000e+03
1.400000000000000000e+01,1.400000000000000000e+01,3.958826446533203125e+02,2.854912090301513672e+02,5.388547182083129883e-01,1.494000000000000000e+03
1.400000000000000000e+01,1.200000000000000000e+01,4.244951629638671875e+02,1.887500810623168945e+02,5.531623363494873047e-01,1.434000000000000000e+03
1.500000000000000000e+01,1.500000000000000000e+01,3.661583709716796875e+02,2.597597122192382812e+02,-1.887045055627822876e-01,1.159000000000000000e+03
1.500000000000000000e+01,1.300000000000000000e+01,4.673125076293945312e+02,2.625715541839599609e+02,-1.813340187072753906e-01,1.257000000000000000e+03
1.500000000000000000e+01,1.100000000000000000e+01,4.823604583740234375e+02,1.530285072326660156e+02,-2.268309518694877625e-02,3.254000000000000000e+03
1.500000000000000000e+01,1.600000000000000000e+01,3.441457748413085938e+02,3.395825099945068359e+02,3.346832394599914551e-01,1.562000000000000000e+03
1.500000000000000000e+01,1.400000000000000000e+01,3.939358139038085938e+02,2.824324035644531250e+02,5.970184206962585449e-01,1.195000000000000000e+03
1.500000000000000000e+01,1.200000000000000000e+01,4.174642181396484375e+02,1.834982299804687500e+02,6.080988645553588867e-01,1.434000000000000000e+03
1.600000000000000000e+01,1.500000000000000000e+01,3.852691650390625000e+02,3.120037364959716797e+02,-1.028311625123023987e-01,1.365000000000000000e+03
1.600000000000000000e+01,1.300000000000000000e+01,4.883583831787109375e+02,2.818937015533447266e+02,-1.361410319805145264e-01,2.192000000000000000e+03
1.600000000000000000e+01,1.100000000000000000e+01,4.820193862915039062e+02,1.581789064407348633e+02,-3.071751818060874939e-02,3.274000000000000000e+03
1.600000000000000000e+01,1.600000000000000000e+01,3.551218414306640625e+02,3.328534412384033203e+02,1.733337193727493286e-01,1.600000000000000000e+03
1.600000000000000000e+01,1.400000000000000000e+01,3.912841033935546875e+02,2.805341148376464844e+02,5.056257843971252441e-01,1.476000000000000000e+03
1.600000000000000000e+01,1.200000000000000000e+01,4.061092758178710938e+02,1.793790721893310547e+02,5.446023344993591309e-01,1.445000000000000000e+03
1.700000000000000000e+01,1.500000000000000000e+01,3.787373733520507812e+02,2.691077613830566406e+02,-1.540468782186508179e-01,1.187000000000000000e+03
1.700000000000000000e+01,1.300000000000000000e+01,4.802807235717773438e+02,2.721723747253417969e+02,-1.440135538578033447e-01,2.363000000000000000e+03
1.700000000000000000e+01,1.100000000000000000e+01,4.772066116333007812e+02,1.572450971603393555e+02,-1.779636740684509277e-02,3.264000000000000000e+03
1.700000000000000000e+01,1.600000000000000000e+01,3.476119232177734375e+02,3.338059902191162109e+02,2.974478900432586670e-01,1.579000000000000000e+03
1.700000000000000000e+01,1.400000000000000000e+01,3.909885406494140625e+02,2.867134094238281250e+02,5.854133963584899902e-01,1.234000000000000000e+03
1.700000000000000000e+01,1.200000000000000000e+01,4.058374023437500000e+02,1.797109222412109375e+02,6.023698449134826660e-01,1.443000000000000000e+03
1.800000000000000000e+01,1.500000000000000000e+01,2.530989265441894531e+02,2.269496154785156250e+02,-2.592537105083465576e-01,3.749000000000000000e+03
1.800000000000000000e+01,1.300000000000000000e+01,3.957818984985351562e+02,2.366620016098022461e+02,-3.015684485435485840e-01,1.426000000000000000e+03
1.800000000000000000e+01,1.100000000000000000e+01,4.617756652832031250e+02,1.566878986358642578e+02,-1.622865796089172363e-01,1.409000000000000000e+03
1.800000000000000000e+01,1.600000000000000000e+01,3.485681915283203125e+02,3.335595703125000000e+02,4.004130959510803223e-01,1.579000000000000000e+03
1.800000000000000000e+01,1.400000000000000000e+01,3.925836181640625000e+02,2.853743934631347656e+02,5.500593185424804688e-01,1.488000000000000000e+03
1.800000000000000000e+01,1.200000000000000000e+01,4.069838714599609375e+02,1.795778846740722656e+02,5.587537288665771484e-01,1.260000000000000000e+03
1.900000000000000000e+01,1.500000000000000000e+01,1.927479553222656250e+02,2.108437442779541016e+02,-1.829202175140380859e-01,3.736000000000000000e+03
1.900000000000000000e+01,1.300000000000000000e+01,3.415747070312500000e+02,2.171581220626831055e+02,-2.664126455783843994e-01,1.600000000000000000e+03
1.900000000000000000e+01,1.100000000000000000e+01,4.489134216308593750e+02,1.542359018325805664e+02,-1.609058827161788940e-01,1.422000000000000000e+03
1.900000000000000000e+01,1.600000000000000000e+01,3.496729660034179688e+02,3.347187423706054688e+02,3.466868400573730469e-01,1.607000000000000000e+03
1.900000000000000000e+01,1.400000000000000000e+01,3.886801910400390625e+02,2.861856651306152344e+02,5.199273824691772461e-01,1.469000000000000000e+03
1.900000000000000000e+01,1.200000000000000000e+01,4.024419403076171875e+02,1.819189023971557617e+02,5.443660020828247070e-01,1.365000000000000000e+03
2.000000000000000000e+01,1.500000000000000000e+01,2.554484558105468750e+02,2.074117183685302734e+02,-2.308430336415767670e-02,1.202000000000000000e+03
2.000000000000000000e+01,1.300000000000000000e+01,3.372637176513671875e+02,2.126695203781127930e+02,-1.862814575433731079e-01,1.603000000000000000e+03
2.000000000000000000e+01,1.100000000000000000e+01,4.389478302001953125e+02,1.541765069961547852e+02,-1.248247772455215454e-01,1.416000000000000000e+03
2.000000000000000000e+01,1.600000000000000000e+01,3.493853759765625000e+02,3.372558975219726562e+02,3.225629627704620361e-01,1.574000000000000000e+03
2.000000000000000000e+01,1.400000000000000000e+01,3.838152313232421875e+02,2.873504161834716797e+02,5.085899233818054199e-01,1.488000000000000000e+03
2.000000000000000000e+01,1.200000000000000000e+01,3.995386505126953125e+02,1.839484119415283203e+02,5.103193521499633789e-01,1.380000000000000000e+03
2.100000000000000000e+01,1.500000000000000000e+01,2.252674484252929688e+02,2.072239780426025391e+02,-4.417078942060470581e-02,1.181000000000000000e+03
2.100000000000000000e+01,1.300000000000000000e+01,3.363797760009765625e+02,2.119519758224487305e+02,-1.884688585996627808e-01,1.598000000000000000e+03
2.100000000000000000e+01,1.100000000000000000e+01,4.352629470825195312e+02,1.539372110366821289e+02,-1.279336512088775635e-01,1.415000000000000000e+03
2.100000000000000000e+01,1.600000000000000000e+01,3.432305526733398438e+02,3.493355369567871094e+02,3.057346343994140625e-01,1.518000000000000000e+03
2.100000000000000000e+01,1.400000000000000000e+01,3.845000076293945312e+02,2.920223522186279297e+02,4.889570772647857666e-01,1.478000000000000000e+03
2.100000000000000000e+01,1.200000000000000000e+01,3.962572479248046875e+02,1.865548467636108398e+02,4.691348075866699219e-01,1.383000000000000000e+03
2.200000000000000000e+01,1.500000000000000000e+01,2.132550430297851562e+02,1.689459800720214844e+02,-1.505028456449508667e-01,1.206000000000000000e+03
2.200000000000000000e+01,1.300000000000000000e+01,3.481638717651367188e+02,1.992759275436401367e+02,-2.547776997089385986e-01,1.600000000000000000e+03
2.200000000000000000e+01,1.100000000000000000e+01,4.384033966064453125e+02,1.519258832931518555e+02,-1.519703716039657593e-01,1.411000000000000000e+03
2.200000000000000000e+01,1.600000000000000000e+01,3.436162185668945312e+02,3.458700656890869141e+02,3.800098896026611328e-01,1.531000000000000000e+03
2.200000000000000000e+01,1.400000000000000000e+01,3.850040435791015625e+02,2.917607688903808594e+02,5.085173249244689941e-01,1.492000000000000000e+03
2.200000000000000000e+01,1.200000000000000000e+01,3.984348678588867188e+02,1.874612331390380859e+02,4.512702822685241699e-01,1.409000000000000000e+03
2.300000000000000000e+01,1.500000000000000000e+01,2.337450027465820312e+02,1.616269826889038086e+02,-1.861993968486785889e-01,1.321000000000000000e+03
2.300000000000000000e+01,1.300000000000000000e+01,3.521738815307617188e+02,1.983748483657836914e+02,-2.639186680316925049e-01,1.583000000000000000e+03
2.300000000000000000e+01,1.100000000000000000e+01,4.428701019287109375e+02,1.518845129013061523e+02,-1.534432023763656616e-01,1.413000000000000000e+03
2.300000000000000000e+01,1.600000000000000000e+01,3.446271514892578125e+02,3.484377193450927734e+02,3.589608669281005859e-01,1.520000000000000000e+03
2.300000000000000000e+01,1.400000000000000000e+01,3.868396759033203125e+02,2.926713466644287109e+02,5.017037391662597656e-01,1.522000000000000000e+03
2.300000000000000000e+01,1.200000000000000000e+01,4.005056381225585938e+02,1.877401828765869141e+02,4.250171780586242676e-01,1.430000000000000000e+03
2.400000000000000000e+01,1.500000000000000000e+01,2.410927009582519531e+02,1.803428363800048828e+02,-1.307237446308135986e-01,1.463000000000000000e+03
2.400000000000000000e+01,1.300000000000000000e+01,3.541037750244140625e+02,2.080355644226074219e+02,-2.518255114555358887e-01,1.378000000000000000e+03
2.400000000000000000e+01,1.100000000000000000e+01,4.452493286132812500e+02,1.518553590774536133e+02,-1.462709754705429077e-01,1.443000000000000000e+03
2.400000000000000000e+01,1.600000000000000000e+01,3.490113449096679688e+02,3.473867511749267578e+02,3.869092464447021484e-01,1.524000000000000000e+03
2.400000000000000000e+01,1.400000000000000000e+01,3.874328231811523438e+02,2.892803478240966797e+02,5.109254121780395508e-01,1.551000000000000000e+03
2.400000000000000000e+01,1.200000000000000000e+01,4.113520050048828125e+02,1.865045213699340820e+02,4.288811087608337402e-01,1.440000000000000000e+03
2.500000000000000000e+01,1.500000000000000000e+01,3.020253562927246094e+02,2.108356904983520508e+02,9.233487769961357117e-03,1.376000000000000000e+03
2.500000000000000000e+01,1.300000000000000000e+01,3.628183746337890625e+02,2.074554204940795898e+02,-1.218462809920310974e-01,1.409000000000000000e+03
2.500000000000000000e+01,1.100000000000000000e+01,4.466360092163085938e+02,1.504030036926269531e+02,-6.201429292559623718e-02,1.461000000000000000e+03
2.500000000000000000e+01,1.600000000000000000e+01,3.583909225463867188e+02,3.395736408233642578e+02,3.657156229019165039e-01,1.605000000000000000e+03
2.500000000000000000e+01,1.400000000000000000e+01,3.906346893310546875e+02,2.844366073608398438e+02,5.232698321342468262e-01,1.553000000000000000e+03
2.500000000000000000e+01,1.200000000000000000e+01,4.170924377441406250e+02,1.845586109161376953e+02,4.975455403327941895e-01,1.449000000000000000e+03
2.600000000000000000e+01,1.500000000000000000e+01,2.990374183654785156e+02,2.183665037155151367e+02,-3.391627222299575806e-02,1.381000000000000000e+03
2.600000000000000000e+01,1.300000000000000000e+01,3.664807891845703125e+02,2.072248506546020508e+02,-1.572260111570358276e-01,1.453000000000000000e+03
2.600000000000000000e+01,1.100000000000000000e+01,4.475379180908203125e+02,1.497581148147583008e+02,-6.128928810358047485e-02,1.474000000000000000e+03
2.600000000000000000e+01,1.600000000000000000e+01,3.699157714843750000e+02,3.341041946411132812e+02,4.222523272037506104e-01,1.650000000000000000e+03
2.600000000000000000e+01,1.400000000000000000e+01,3.936388015747070312e+02,2.787356758117675781e+02,5.848451256752014160e-01,1.513000000000000000e+03
2.600000000000000000e+01,1.200000000000000000e+01,4.188046264648437500e+02,1.843651771545410156e+02,5.330013632774353027e-01,1.451000000000000000e+03
2.700000000000000000e+01,1.500000000000000000e+01,2.716160964965820312e+02,2.295710277557373047e+02,-5.762281268835067749e-02,1.430000000000000000e+03
2.700000000000000000e+01,1.300000000000000000e+01,3.691416931152343750e+02,2.171777200698852539e+02,-1.670925319194793701e-01,1.595000000000000000e+03
2.700000000000000000e+01,1.100000000000000000e+01,4.465166473388671875e+02,1.497515344619750977e+02,-8.559612929821014404e-02,1.465000000000000000e+03
2.700000000000000000e+01,1.600000000000000000e+01,3.712405395507812500e+02,3.333968639373779297e+02,4.415770173072814941e-01,1.703000000000000000e+03
2.700000000000000000e+01,1.400000000000000000e+01,3.961647033691406250e+02,2.779403400421142578e+02,5.657553672790527344e-01,1.498000000000000000e+03
2.700000000000000000e+01,1.200000000000000000e+01,4.217606353759765625e+02,1.797332239151000977e+02,5.200172662734985352e-01,1.440000000000000000e+03
2.800000000000000000e+01,1.500000000000000000e+01,2.627100563049316406e+02,2.377458858489990234e+02,-1.046182885766029358e-01,1.426000000000000000e+03
2.800000000000000000e+01,1.300000000000000000e+01,3.712491607666015625e+02,2.198663663864135742e+02,-1.756357401609420776e-01,1.501000000000000000e+03
2.800000000000000000e+01,1.100000000000000000e+01,4.466836929321289062e+02,1.497451972961425781e+02,-8.015739172697067261e-02,1.463000000000000000e+03
2.800000000000000000e+01,1.600000000000000000e+01,3.692370605468750000e+02,3.338054180145263672e+02,4.715894162654876709e-01,1.692000000000000000e+03
2.800000000000000000e+01,1.400000000000000000e+01,3.963096237182617188e+02,2.781247329711914062e+02,5.890949964523315430e-01,1.501000000000000000e+03
2.800000000000000000e+01,1.200000000000000000e+01,4.208020019531250000e+02,1.797809314727783203e+02,5.212701559066772461e-01,1.434000000000000000e+03
2.900000000000000000e+01,1.500000000000000000e+01,2.626568603515625000e+02,2.408147335052490234e+02,-1.056122332811355591e-01,1.418000000000000000e+03
2.900000000000000000e+01,1.300000000000000000e+01,3.782472610473632812e+02,2.176379585266113281e+02,-1.602753698825836182e-01,0.000000000000000000e+00
2.900000000000000000e+01,1.100000000000000000e+01,4.469092941284179688e+02,1.494222021102905273e+02,-4.345325753092765808e-02,1.463000000000000000e+03
2.900000000000000000e+01,1.600000000000000000e+01,3.655003738403320312e+02,3.359148502349853516e+02,4.705146253108978271e-01,1.605000000000000000e+03
2.900000000000000000e+01,1.400000000000000000e+01,3.965494918823242188e+02,2.802268123626708984e+02,5.921329259872436523e-01,1.501000000000000000e+03
2.900000000000000000e+01,1.200000000000000000e+01,4.200403594970703125e+02,1.815234375000000000e+02,5.329931974411010742e-01,1.426000000000000000e+03
3.000000000000000000e+01,1.500000000000000000e+01,2.576933670043945312e+02,2.433299732208251953e+02,-1.051736250519752502e-01,1.441000000000000000e+03
3.000000000000000000e+01,1.300000000000000000e+01,3.763970947265625000e+02,2.202472257614135742e+02,-1.682360023260116577e-01,1.588000000000000000e+03
3.000000000000000000e+01,1.100000000000000000e+01,4.472084426879882812e+02,1.491669273376464844e+02,-5.536572262644767761e-02,1.455000000000000000e+03
3.000000000000000000e+01,1.600000000000000000e+01,3.653454971313476562e+02,3.367805385589599609e+02,4.418014883995056152e-01,1.647000000000000000e+03
3.000000000000000000e+01,1.400000000000000000e+01,3.959786224365234375e+02,2.803883171081542969e+02,5.761380791664123535e-01,1.505000000000000000e+03
3.000000000000000000e+01,1.200000000000000000e+01,4.196843338012695312e+02,1.815319061279296875e+02,5.216641426086425781e-01,1.428000000000000000e+03
3.100000000000000000e+01,1.500000000000000000e+01,2.546574974060058594e+02,2.434690475463867188e+02,-1.077920943498611450e-01,1.449000000000000000e+03
3.100000000000000000e+01,1.300000000000000000e+01,3.745517730712890625e+02,2.223475742340087891e+02,-1.768106520175933838e-01,1.615000000000000000e+03
3.100000000000000000e+01,1.100000000000000000e+01,4.476213455200195312e+02,1.491614198684692383e+02,-6.674540787935256958e-02,1.453000000000000000e+03
3.100000000000000000e+01,1.600000000000000000e+01,3.640591812133789062e+02,3.375813961029052734e+02,4.375382065773010254e-01,1.617000000000000000e+03
3.100000000000000000e+01,1.400000000000000000e+01,3.952636337280273438e+02,2.820870780944824219e+02,5.676889419555664062e-01,1.496000000000000000e+03
3.100000000000000000e+01,1.200000000000000000e+01,4.199562835693359375e+02,1.815405178070068359e+02,5.147851705551147461e-01,1.438000000000000000e+03
3.200000000000000000e+01,1.500000000000000000e+01,2.576486587524414062e+02,2.428612804412841797e+02,-1.079970002174377441e-01,1.441000000000000000e+03
